name,tags,time,amountOfClients,cpuPercentage,cpuSystem,cpuUser,event,ramExternal,ramHeapTotal,ramHeapUsed,ramRss
usage_server,,1555699730524149916,10,0.0018691588785046953,192000,704000,generation,88988,12402688,9258928,41185280
usage_server,,1555699735530737216,10,0.0024922118380061864,192000,724000,generation,88988,12402688,9051360,42532864
usage_server,,1555699740535336696,10,0.0006246096189881367,196000,732000,generation,25008,12402688,8672072,43073536
usage_server,,1555699745537447034,10,0,196000,744000,generation,91807,12402688,9314232,43614208
usage_server,,1555699750542419090,10,0.0018738288569644101,200000,748000,generation,88988,12402688,9083384,44425216
usage_server,,1555699755545460119,10,0.0006261740763932044,200000,760000,generation,88988,12402688,8878040,45236224
usage_server,,1555699760546078340,10,0.0031250000000000444,204000,768000,generation,155787,12402688,9517552,46047232
usage_server,,1555699765550792040,10,0.0006238303181534954,208000,776000,generation,88988,12402688,9255880,45830144
usage_server,,1555699770554357249,10,0.0037523452157598447,212000,780000,generation,88988,12402688,8961144,45559808
usage_server,,1555699775557680751,10,0.0012515644555695093,212000,792000,generation,155787,12402688,9600720,46100480
usage_server,,1555699780561791850,10,0.0031269543464665928,216000,800000,generation,88988,12402688,9259600,45780992
usage_server,,1555699785566747829,10,0.0024999999999999467,216000,812000,generation,88988,12402688,9036208,45559808
usage_server,,1555699790566771062,10,0.00250156347717323,220000,816000,generation,163979,12402688,9675808,46100480
usage_server,,1555699795569527605,10,0.0012499999999999734,224000,824000,generation,99999,12402688,9306560,45834240
usage_server,,1555699800574931238,10,0,228000,832000,generation,97180,12402688,9075176,45568000
usage_server,,1555699805577571467,10,0.0006261740763932044,228000,844000,generation,97180,12402688,8891336,43200512
usage_server,,1555699810578532521,10,0.00125234815278652,232000,852000,generation,163979,12402688,9533576,44007424
usage_server,,1555699815581747396,10,0.0006257822277847547,232000,860000,generation,97180,12402688,9266808,43790336
usage_server,,1555699820587672445,10,0.002498438475952547,244000,868000,generation,97180,12402688,8973208,43544576
usage_server,,1555699825588029618,10,0.0006249999999999867,244000,880000,generation,163979,12402688,9612248,44175360
usage_server,,1555699830590033338,10,0.0006265664160400863,248000,888000,generation,97180,12402688,9273032,43737088
usage_server,,1555699835594466450,10,0,260000,888000,generation,97180,12402688,9049232,43511808
usage_server,,1555699840599222069,10,0.0031250000000000444,260000,896000,generation,163979,12402688,9688560,44044288
usage_server,,1555699845602647768,10,0.0006257822277847547,264000,904000,generation,99999,12402688,9318864,43778048
usage_server,,1555699850604469429,10,0.0024999999999999467,268000,920000,generation,97180,12402688,9098144,43749376
usage_server,,1555699855606491151,10,0.0024999999999999467,276000,940000,generation,97180,12402688,8937248,43810816
usage_server,,1555699860611934893,10,0.0037476577139288203,288000,964000,generation,163979,12402688,9631184,44625920
usage_server,,1555699865614272994,10,0.0006249999999999867,292000,972000,generation,97180,12402688,9377408,44421120
usage_server,,1555699870618690363,10,0.0018785222291797243,296000,980000,generation,97180,12402688,9079072,44150784
usage_server,,1555699875621206861,10,0.036917098445595875,300000,984000,generation,163979,12402688,9711584,44683264
usage_server,,1555699880623135600,10,0.012484394506866447,308000,988000,generation,97180,12402688,9411728,44359680
usage_server,,1555699885626287808,10,0.011972274732199084,312000,996000,generation,97180,12402688,9178224,44122112
usage_server,,1555699890630502716,10,0.01310861423220977,316000,1004000,generation,163979,12402688,9810128,44654592
usage_server,,1555699895634920276,10,0.011845386533665847,320000,1012000,generation,99999,12402688,9433744,44417024
usage_server,,1555699900637882508,12,0.011271133375078235,332000,1024000,generation,97180,12402688,9250776,44392448
usage_server,,1555699901539492538,16,0.01375000000000004,344000,1028000,open,97447,12402688,9393672,44392448
usage_server,,1555699901542576179,16,0.013698630136986356,348000,1028000,open,97447,12402688,9425208,44392448
usage_server,,1555699901592667874,16,0.01375000000000004,348000,1028000,open,97714,12402688,9465256,44392448
usage_server,,1555699901595718200,16,0.013732833957553092,348000,1032000,open,97714,12402688,9495952,44621824
usage_server,,1555699901922733487,17,0.01499063085571517,352000,1040000,open,98515,12402688,9585064,44621824
usage_server,,1555699901925957016,17,0.01495327102803734,352000,1040000,open,98515,12402688,9616024,44621824
usage_server,,1555699902113409254,18,0.01807980049875313,356000,1040000,open,99049,12402688,9687104,44621824
usage_server,,1555699902113421171,18,0.01743462017434616,360000,1040000,open,99049,12402688,9713680,44621824
usage_server,,1555699902180544389,20,0.01806853582554513,364000,1040000,open,107508,12402688,9802080,44863488
usage_server,,1555699902180699814,20,0.01806853582554513,368000,1040000,open,107508,12402688,9828296,44863488
usage_server,,1555699902462627785,20,0.015634771732332742,372000,1040000,open,41926,12402688,8980552,43974656
usage_server,,1555699902465646268,20,0.015576323987538943,372000,1040000,open,41926,12402688,9011520,43974656
usage_server,,1555699902916561268,27,0.01440200375704448,384000,1044000,open,42460,12402688,9204272,44236800
usage_server,,1555699902916603390,27,0.014357053682896415,384000,1048000,open,42460,12402688,9234792,44236800
usage_server,,1555699903112721584,27,0.010624999999999996,384000,1052000,open,42994,12402688,9284872,44236800
usage_server,,1555699903112768846,27,0.010018785222291826,384000,1052000,open,42994,12402688,9314760,44236800
usage_server,,1555699903141245093,27,0.010000000000000009,384000,1056000,open,42994,12402688,9346544,44494848
usage_server,,1555699903141353407,27,0.00939261114589851,384000,1056000,open,42994,12402688,9372776,44494848
usage_server,,1555699903156676538,27,0.00941028858218318,384000,1056000,open,43261,12402688,9417760,44494848
usage_server,,1555699903156724110,27,0.008766437069505306,384000,1060000,open,43261,12402688,9443952,44494848
usage_server,,1555699903511404891,32,0.008130081300813052,392000,1064000,open,44596,12402688,9635784,44761088
usage_server,,1555699903511537107,32,0.008125000000000049,396000,1064000,open,44596,12402688,9662464,44761088
usage_server,,1555699903554424057,33,0.008760951188986232,400000,1064000,open,44863,12402688,9754888,44761088
usage_server,,1555699903554464470,33,0.008130081300813052,400000,1064000,open,44863,12402688,9725168,44761088
usage_server,,1555699903680316676,33,0.007514088916718897,404000,1064000,open,45664,12402688,9813672,44761088
usage_server,,1555699903680445334,33,0.007518796992481258,404000,1064000,open,45664,12402688,9840136,44761088
usage_server,,1555699903713734542,33,0.006883604505632079,404000,1068000,open,41392,12402688,9040384,43986944
usage_server,,1555699903716655232,33,0.00747663551401867,404000,1072000,open,41392,12402688,9071152,43986944
usage_server,,1555699903824452252,33,0.007518796992481258,404000,1072000,open,42460,12402688,9137616,44249088
usage_server,,1555699903824546023,33,0.006900878293600976,404000,1076000,open,42460,12402688,9164168,44249088
usage_server,,1555699903858221183,33,0.00877192982456143,408000,1076000,open,42460,12402688,9232712,44249088
usage_server,,1555699903858275157,33,0.007528230865746499,404000,1076000,open,42460,12402688,9203120,44249088
usage_server,,1555699903917056701,34,0.008755472170106304,412000,1076000,open,43528,12402688,9322664,44249088
usage_server,,1555699903917193894,34,0.008755472170106304,416000,1076000,open,43528,12402688,9350856,44249088
usage_server,,1555699904279502859,39,0.008788449466415549,420000,1084000,open,44062,12402688,9507776,44515328
usage_server,,1555699904282639580,39,0.009386733416770987,420000,1084000,open,44062,12402688,9539352,44515328
usage_server,,1555699904341443656,39,0.009404388714733591,424000,1084000,open,44329,12402688,9579416,44515328
usage_server,,1555699904341680503,39,0.009404388714733591,424000,1084000,open,44329,12402688,9609024,44515328
usage_server,,1555699904346012157,39,0.00936914428482194,424000,1088000,open,44329,12402688,9667400,44785664
usage_server,,1555699904346014499,39,0.009380863039399667,424000,1088000,open,44329,12402688,9641200,44515328
usage_server,,1555699904352854822,39,0.00941619585687381,428000,1088000,open,44329,12402688,9703416,44785664
usage_server,,1555699904353049801,39,0.009404388714733591,428000,1088000,open,44329,12402688,9733376,44785664
usage_server,,1555699904482802616,39,0.010018785222291826,428000,1092000,open,46198,12402688,9827312,44785664
usage_server,,1555699904482913192,39,0.010000000000000009,428000,1092000,open,46198,12402688,9853664,44785664
usage_server,,1555699904536616932,39,0.010043942247332072,428000,1096000,open,46465,12402688,9897624,44785664
usage_server,,1555699904536620069,39,0.010043942247332072,428000,1096000,open,46465,12402688,9927200,45051904
usage_server,,1555699904892629900,39,0.008827238335435084,440000,1104000,open,105372,12402688,9639344,44691456
usage_server,,1555699904892752908,39,0.008821676118462518,440000,1104000,open,105372,12402688,9669264,44691456
usage_server,,1555699904943188567,39,0.008196721311475419,440000,1108000,open,113564,12402688,9701064,44691456
usage_server,,1555699904943289599,39,0.008816120906801062,440000,1108000,open,113564,12402688,9727264,44691456
usage_server,,1555699905113422308,39,0.006922592825676532,444000,1108000,open,114632,12402688,9802064,44691456
usage_server,,1555699905113531169,39,0.006913890634820841,444000,1108000,open,114632,12402688,9828616,44961792
usage_server,,1555699905214819210,39,0.006931316950220534,444000,1112000,open,115166,12402688,9881400,44961792
usage_server,,1555699905214936914,39,0.007547169811320753,444000,1112000,open,115166,12402688,9907800,44961792
usage_server,,1555699905214974736,39,0.007547169811320753,444000,1116000,open,115166,12402688,9940736,44961792
usage_server,,1555699905215142167,39,0.008799497171590231,448000,1116000,open,115166,12402688,9966904,44961792
usage_server,,1555699905221398656,39,0.008805031446540879,448000,1116000,open,115166,12402688,10006136,44961792
usage_server,,1555699905221400328,39,0.008799497171590231,448000,1120000,open,115166,12402688,10035696,44961792
